against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1734,222,312,0,2076,252,294,10,4,Hawthorn,119.723183391003,19,60,1,15
1466,278,252,0,1932,198,280,3,5,Carlton,131.787175989086,19,56,2,14
1464,204,243,0,1743,210,250,12,6,"North Melbourne",119.05737704918,19,52,3,13
1863,255,226,0,2008,268,297,7,8,Geelong,107.783145464305,19,44,4,11
1783,283,204,0,1692,250,248,18,10,"Western Bulldogs",94.8962422882782,19,36,5,9
1905,249,256,0,1792,276,256,15,10,"St Kilda",94.0682414698163,19,36,6,9
1908,252,263,0,1751,276,248,5,10,Essendon,91.7714884696017,19,36,7,9
2023,235,286,0,1912,298,271,11,11,Melbourne,94.51309935739,19,32,8,8
2060,296,236,0,1940,294,284,16,11,Sydney,94.1747572815534,19,32,9,8
1952,260,256,0,1828,282,262,14,12,Richmond,93.6475409836066,19,28,10,7
1954,280,276,0,1770,279,249,19,13,Fitzroy,90.5834186284545,19,24,11,6
2013,273,277,0,1681,290,234,4,14,Collingwood,83.5072031793343,19,20,12,5
