against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1651,211,293,0,1979,240,281,10,4,Hawthorn,119.866747425803,18,56,1,14
1416,270,233,0,1781,191,258,3,5,Carlton,125.776836158192,18,52,2,13
1414,196,230,0,1682,203,242,12,6,"North Melbourne",118.953323903819,18,48,3,12
1741,241,218,0,1892,250,279,7,7,Geelong,108.673176335439,18,44,4,11
1754,230,248,0,1742,254,249,15,9,"St Kilda",99.3158494868871,18,36,5,9
1722,270,196,0,1642,242,241,18,9,"Western Bulldogs",95.3542392566783,18,36,6,9
1963,277,225,0,1857,281,272,16,10,Sydney,94.6001018848701,18,32,7,8
1792,244,249,0,1629,258,230,5,10,Essendon,90.9040178571429,18,32,8,8
1833,243,245,0,1739,265,249,14,11,Richmond,94.8717948717949,18,28,9,7
1934,224,269,0,1793,285,254,11,11,Melbourne,92.7094105480869,18,28,10,7
1884,264,261,0,1653,270,232,19,13,Fitzroy,87.7388535031847,18,20,11,5
1896,258,261,0,1611,273,225,4,13,Collingwood,84.9683544303797,18,20,12,5
