against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1210,160,229,0,1555,175,221,10,2,Hawthorn,128.512396694215,14,48,1,12
1096,208,185,0,1337,148,192,3,5,Carlton,121.989051094891,14,36,2,9
1354,184,177,0,1539,195,227,7,5,Geelong,113.663220088626,14,36,3,9
1128,162,185,0,1301,161,186,12,6,"North Melbourne",115.336879432624,14,32,4,8
1303,205,154,0,1240,183,181,18,7,"Western Bulldogs",95.1650038372985,14,28,5,7
1444,196,182,0,1400,208,203,14,8,Richmond,96.9529085872576,14,24,6,6
1365,183,195,0,1323,197,188,15,8,"St Kilda",96.9230769230769,14,24,7,6
1358,182,201,0,1245,196,174,5,8,Essendon,91.6789396170839,14,24,8,6
1503,171,211,0,1369,222,193,11,8,Melbourne,91.084497671324,14,24,9,6
1459,211,208,0,1318,208,185,19,9,Fitzroy,90.3358464701851,14,20,10,5
1588,226,179,0,1427,227,208,16,9,Sydney,89.8614609571788,14,20,11,5
1495,217,199,0,1249,213,175,4,9,Collingwood,83.5451505016722,14,20,12,5
