against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
908,116,158,0,1178,132,170,10,1,Hawthorn,129.735682819383,10,36,1,9
994,118,118,0,1114,146,166,7,2,Geelong,112.072434607646,10,32,2,8
807,147,141,0,1017,110,146,3,3,Carlton,126.022304832714,10,28,3,7
929,143,115,0,991,131,146,18,4,"Western Bulldogs",106.673842841765,10,24,4,6
825,111,134,0,878,119,124,12,5,"North Melbourne",106.424242424242,10,20,5,5
1100,122,140,0,1058,163,153,11,5,Melbourne,96.1818181818182,10,20,6,5
1137,165,128,0,1082,162,159,16,6,Sydney,95.1627088830255,10,16,7,4
1017,141,139,0,961,146,137,14,6,Richmond,94.4936086529007,10,16,8,4
988,130,146,0,926,143,130,15,6,"St Kilda",93.7246963562753,10,16,9,4
1006,136,133,0,895,145,127,5,6,Essendon,88.9662027833002,10,16,10,4
1079,161,141,0,939,153,133,4,7,Collingwood,87.0250231696015,10,12,11,3
1097,149,146,0,848,158,117,19,9,Fitzroy,77.3017319963537,10,4,12,1
