against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1106,140,199,0,1363,161,194,10,2,Hawthorn,123.236889692586,12,40,1,10
1133,155,145,0,1345,163,200,7,3,Geelong,118.711385701677,12,36,2,9
970,172,159,0,1137,133,163,3,5,Carlton,117.216494845361,12,28,3,7
981,135,161,0,1145,141,164,12,5,"North Melbourne",116.717635066259,12,28,4,7
1082,170,137,0,1151,152,169,18,5,"Western Bulldogs",106.37707948244,12,28,5,7
1181,155,173,0,1175,171,167,15,6,"St Kilda",99.4919559695174,12,24,6,6
1223,185,169,0,1111,173,157,4,7,Collingwood,90.8421913327882,12,20,7,5
1195,157,172,0,1084,173,152,5,7,Essendon,90.7112970711297,12,20,8,5
1336,154,169,0,1207,197,173,11,7,Melbourne,90.3443113772455,12,20,9,5
1290,168,157,0,1147,187,165,14,8,Richmond,88.9147286821705,12,16,10,4
1413,195,154,0,1228,203,179,16,8,Sydney,86.9072894550602,12,16,11,4
1287,183,174,0,1104,184,155,19,9,Fitzroy,85.7808857808858,12,12,12,3
