against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
389,65,83,0,551,54,78,3,0,Carlton,141.645244215938,5,20,1,5
449,59,78,0,612,65,89,10,0,Hawthorn,136.30289532294,5,20,2,5
535,61,50,0,608,79,93,7,1,Geelong,113.644859813084,5,16,3,4
506,74,73,0,601,72,88,18,2,"Western Bulldogs",118.774703557312,5,12,4,3
517,67,67,0,529,75,77,15,2,"St Kilda",102.321083172147,5,12,5,3
575,59,68,0,554,86,81,11,2,Melbourne,96.3478260869565,5,12,6,3
590,80,63,0,591,85,88,16,3,Sydney,100.169491525424,5,8,7,2
548,74,76,0,502,79,71,14,3,Richmond,91.6058394160584,5,8,8,2
512,68,61,0,463,74,67,12,4,"North Melbourne",90.4296875,5,4,9,1
582,66,69,0,483,86,69,5,4,Essendon,82.9896907216495,5,4,10,1
668,86,76,0,496,97,70,4,4,Collingwood,74.251497005988,5,4,11,1
560,74,69,0,441,81,62,19,5,Fitzroy,78.75,5,0,12,0
