against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1583,305,284,0,2138,213,309,3,5,Carlton,135.060012634239,21,64,1,16
1939,253,338,0,2252,281,319,10,5,Hawthorn,116.1423414131,21,64,2,16
1657,229,269,0,1913,238,274,12,7,"North Melbourne",115.449607724804,21,56,3,14
2095,289,247,0,2155,301,318,7,10,Geelong,102.863961813842,21,44,4,11
1916,308,231,0,1851,268,270,18,10,"Western Bulldogs",96.60751565762,21,44,5,11
2220,258,325,0,2191,327,311,11,11,Melbourne,98.6936936936937,21,40,6,10
2118,288,282,0,2052,305,295,14,12,Richmond,96.8838526912181,21,36,7,9
2236,316,266,0,2132,320,311,16,12,Sydney,95.3488372093023,21,36,8,9
2142,288,276,0,1950,309,279,15,12,"St Kilda",91.0364145658263,21,36,9,9
2143,283,289,0,1909,310,270,5,12,Essendon,89.0807279514699,21,36,10,9
2083,301,311,0,1895,297,264,19,15,Fitzroy,90.9745559289486,21,24,11,6
2226,306,306,0,1920,320,269,4,15,Collingwood,86.2533692722372,21,24,12,6
