against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
984,126,180,0,1266,143,181,10,1,Hawthorn,128.658536585366,11,40,1,10
1082,140,128,0,1190,157,177,7,3,Geelong,109.981515711645,11,32,2,8
888,162,151,0,1081,121,155,3,4,Carlton,121.734234234234,11,28,3,7
993,153,130,0,1072,140,157,18,4,"Western Bulldogs",107.955689828802,11,28,4,7
920,122,147,0,999,133,142,12,5,"North Melbourne",108.586956521739,11,24,5,6
1084,136,159,0,1053,158,149,15,6,"St Kilda",97.140221402214,11,20,6,5
1190,140,156,0,1146,175,165,11,6,Melbourne,96.3025210084034,11,20,7,5
1258,178,139,0,1177,180,173,16,7,Sydney,93.5612082670906,11,16,8,4
1144,154,145,0,1057,165,152,14,7,Richmond,92.3951048951049,11,16,9,4
1116,150,155,0,995,161,140,5,7,Essendon,89.15770609319,11,16,10,4
1167,177,159,0,1029,165,145,4,7,Collingwood,88.1748071979435,11,16,11,4
1197,171,160,0,958,171,133,19,9,Fitzroy,80.0334168755221,11,8,12,2
