against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
820,106,148,0,1078,119,155,10,1,Hawthorn,131.463414634146,9,32,1,8
726,132,131,0,941,99,135,3,2,Carlton,129.614325068871,9,28,2,7
901,103,110,0,992,133,147,7,2,Geelong,110.099889012209,9,28,3,7
842,128,102,0,900,119,133,18,4,"Western Bulldogs",106.888361045131,9,20,4,5
978,114,125,0,965,144,140,11,4,Melbourne,98.6707566462168,9,20,5,5
749,101,119,0,797,108,113,12,5,"North Melbourne",106.408544726302,9,16,6,4
864,120,119,0,827,124,118,15,5,"St Kilda",95.7175925925926,9,16,7,4
917,131,129,0,873,131,124,14,5,Richmond,95.2017448200654,9,16,8,4
1038,138,118,0,958,150,140,16,6,Sydney,92.2928709055877,9,12,9,3
912,120,114,0,792,132,113,5,6,Essendon,86.8421052631579,9,12,10,3
976,142,125,0,845,139,120,4,6,Collingwood,86.577868852459,9,12,11,3
1006,136,131,0,761,145,105,19,8,Fitzroy,75.6461232604374,9,4,12,1
