against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
1541,221,226,0,1786,220,260,14,3,Richmond,115.898767034393,15,48,1,12
1367,197,278,1,1652,195,229,3,3,Carlton,120.848573518654,15,46,2,11
1440,216,255,0,1869,204,269,10,4,Hawthorn,129.791666666667,15,44,3,11
1410,234,208,0,1762,196,259,5,4,Essendon,124.964539007092,15,44,4,11
1579,235,226,0,1828,224,267,12,5,"North Melbourne",115.769474350855,15,40,5,10
1784,230,265,0,1879,259,269,16,7,Sydney,105.325112107623,15,32,6,8
1911,213,244,1,1708,283,244,19,8,Fitzroy,89.3772893772894,15,26,7,6
1421,209,210,0,1428,202,203,7,9,Geelong,100.492610837438,15,24,8,6
1794,222,234,0,1686,262,242,11,9,Melbourne,93.9799331103679,15,24,9,6
1705,253,214,0,1474,242,210,4,12,Collingwood,86.4516129032258,15,12,10,3
2073,261,178,0,1552,302,229,15,12,"St Kilda",74.8673420164014,15,12,11,3
2039,251,204,0,1440,298,206,18,13,"Western Bulldogs",70.6228543403629,15,8,12,2
