against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
447,81,99,0,597,61,83,10,1,Hawthorn,133.557046979866,5,16,1,4
478,76,85,0,613,67,88,14,1,Richmond,128.242677824268,5,16,2,4
549,81,87,0,669,78,97,12,1,"North Melbourne",121.857923497268,5,16,3,4
451,67,86,1,530,64,74,3,1,Carlton,117.516629711752,5,14,4,3
388,76,70,0,538,52,78,7,2,Geelong,138.659793814433,5,12,5,3
571,73,94,0,640,83,91,16,2,Sydney,112.084063047285,5,12,6,3
553,97,74,0,584,76,85,5,3,Essendon,105.605786618445,5,8,7,2
609,99,58,0,544,85,81,15,3,"St Kilda",89.3267651888342,5,8,8,2
671,71,79,1,535,100,76,19,3,Fitzroy,79.7317436661699,5,6,9,1
590,80,78,0,492,85,69,11,4,Melbourne,83.3898305084746,5,4,10,1
609,75,72,0,450,89,63,4,4,Collingwood,73.8916256157635,5,4,11,1
743,77,71,0,467,111,66,18,4,"Western Bulldogs",62.8532974427995,5,4,12,1
