against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
548,92,120,0,732,76,102,10,1,Hawthorn,133.576642335766,6,20,1,5
584,92,93,0,729,82,106,14,1,Richmond,124.828767123288,6,20,2,5
531,81,108,1,648,75,90,3,1,Carlton,122.033898305085,6,18,3,4
452,98,90,0,660,59,95,7,2,Geelong,146.017699115044,6,16,4,4
684,102,98,0,770,97,112,12,2,"North Melbourne",112.573099415205,6,16,5,4
688,82,115,0,751,101,106,16,3,Sydney,109.156976744186,6,12,6,3
664,118,83,0,701,91,103,5,3,Essendon,105.572289156627,6,12,7,3
759,81,98,1,626,113,88,19,3,Fitzroy,82.4769433465086,6,10,8,2
727,121,72,0,624,101,92,15,4,"St Kilda",85.8321870701513,6,8,9,2
706,88,94,0,598,103,84,11,5,Melbourne,84.7025495750708,6,4,10,1
700,94,82,0,538,101,76,4,5,Collingwood,76.8571428571429,6,4,11,1
865,97,93,0,531,128,73,18,5,"Western Bulldogs",61.3872832369942,6,4,12,1
