against,behinds_against,behinds_for,draws,for,goals_against,goals_for,id,losses,name,percentage,played,pts,rank,wins
698,104,107,0,869,99,127,14,1,Richmond,124.498567335244,7,24,1,6
580,88,128,1,758,82,105,3,1,Carlton,130.689655172414,7,22,2,5
677,107,135,0,849,95,119,10,2,Hawthorn,125.406203840473,7,20,3,5
827,113,110,0,950,119,140,12,2,"North Melbourne",114.873035066505,7,20,4,5
562,118,97,0,709,74,102,7,3,Geelong,126.156583629893,7,16,5,4
731,131,103,0,823,100,120,5,3,Essendon,112.585499316005,7,16,6,4
798,102,126,0,882,116,126,16,3,Sydney,110.526315789474,7,16,7,4
876,96,113,1,755,130,107,19,3,Fitzroy,86.1872146118722,7,14,8,3
867,135,84,0,738,122,109,15,5,"St Kilda",85.121107266436,7,8,9,2
886,100,105,0,741,131,106,11,6,Melbourne,83.6343115124154,7,4,10,1
822,114,95,0,605,118,85,4,6,Collingwood,73.6009732360097,7,4,11,1
996,108,113,0,641,148,88,18,6,"Western Bulldogs",64.3574297188755,7,4,12,1
